chr     start   end     strand  pvalue  qvalue  meth.diff
chr4    25762001        25764000        *       8.77080514908077e-213   4.09124388433626e-210   -54.3408220132358
chr4    25764001        25766000        *       1.11004475323358e-63    9.49503934807222e-62    -46.6693667157585
chr4    25794001        25796000        *       2.60685857701516e-31    1.02471207833528e-29    -36.7405582922824
chr4    25798001        25800000        *       2.57070552608081e-14    3.95894154079089e-13    -65.6657642136352
chr4    25802001        25804000        *       3.54802402082357e-53    2.46916724064661e-51    -32.5338151781105
chr4    25828001        25830000        *       4.96263392536261e-190   1.92650527557809e-187   41.7285151994888
chr4    25830001        25832000        *       1.7259069644146e-257    1.15687541827431e-254   36.585908347112
chr4    25832001        25834000        *       0       0       44.763894279922
chr4    25850001        25852000        *       3.84789866717594e-07    2.60297568670226e-06    33.4752080026932
chr4    27624001        27626000        *       4.87782355442577e-09    4.32727266612474e-08    -33.9285714285714
chr4    27832001        27834000        *       4.82823129207303e-13    6.63652176363528e-12    -26.0904260904261
chr4    27908001        27910000        *       3.5263181213942e-116    6.32595356343949e-114   -34.1168022093222
chr4    28046001        28048000        *       0       0       42.7231849250716
chr4    28048001        28050000        *       0       0       46.4360428735117
chr4    28072001        28074000        *       1.38253545953486e-62    1.15934060205573e-60    29.4065199219838
chr4    28074001        28076000        *       7.63162956510547e-191   2.99096556823493e-188   27.9719008668142
chr4    28986001        28988000        *       0.000147753559770308    0.000623048442670758    30.4347826086957
chr4    29010001        29012000        *       1.17381724581098e-09    1.12443448173056e-08    38.1868131868132
chr4    29080001        29082000        *       7.15383991202366e-05    0.000322212547350523    34.8484848484849
chr4    29578001        29580000        *       1.43833237283463e-180   5.10462530001066e-178   -55.8668192245732
chr4    29588001        29590000        *       3.08325913135392e-30    1.16254734873901e-28    -28.9728068541628
chr4    29590001        29592000        *       1.85883271466605e-99    2.65628422643468e-97    -28.969569325833
chr4    29944001        29946000        *       5.51983173952554e-24    1.58554163651166e-22    -29.8654480832699
chr4    31002001        31004000        *       1.87698160045204e-61    1.54176493227604e-59    25.2516405294183
chr4    31090001        31092000        *       3.03530712300957e-11    3.4856438629439e-10     -36.3235294117647
chr4    31114001        31116000        *       2.30064643627619e-09    2.12584284421848e-08    -28.955223880597
chr4    31116001        31118000        *       8.70807921904667e-12    1.05668647425253e-10    -34.3867704559314
chr4    32354001        32356000        *       5.26452913325674e-42    2.86792397213022e-40    -32.4374888638119
chr4    32380001        32382000        *       5.34644454629699e-48    3.34400422938271e-46    -29.5999145231683
chr4    32384001        32386000        *       2.9950858371204e-07     2.06204257602258e-06    -69.4656488549618
chr4    33676001        33678000        *       1.17603121279891e-39    6.03039258531898e-38    -26.6841796667605
chr4    33776001        33778000        *       3.31312179526734e-16    5.94531806128709e-15    -50.3201680241791
chr4    33942001        33944000        *       8.18313854305521e-18    1.6533132735459e-16     -31.2317192070198
chr4    34690001        34692000        *       0       0       -54.1657709861245
chr4    34692001        34694000        *       2.19779164298859e-125   4.39722913804818e-123   -32.3707108616202
chr4    35552001        35554000        *       1.51978022371544e-05    7.82430133061152e-05    -37.9782711384034
chr4    35744001        35746000        *       8.75736798750576e-15    1.40425547029348e-13    -35.6039793539793
chr4    35820001        35822000        *       7.45282853204936e-07    4.81744076221309e-06    64.0909090909091
chr4    35926001        35928000        *       8.40654749136827e-58    6.44501910755592e-56    33.7259382116084
chr4    35988001        35990000        *       4.64681627403594e-298   4.09272883154592e-295   32.4620166729818
chr4    36026001        36028000        *       1.77265792256261e-116   3.18839652798734e-114   31.2097857582699
chr4    36584001        36586000        *       3.40194562488902e-75    3.5086326694528e-73     -30.2151376237464
chr4    36586001        36588000        *       1.882283005971e-293     1.57970328549236e-290   -41.8239736714796
chr4    36762001        36764000        *       4.37177078416575e-242   2.62918226224253e-239   -52.0264898273601
chr4    36924001        36926000        *       5.69895621824064e-15    9.27378530451499e-14    -30.9859154929577
chr4    37432001        37434000        *       2.69485372560754e-07    1.86834292703155e-06    29.8063898479432
chr4    37696001        37698000        *       1.90782979496534e-64    1.65612118456269e-62    45.5000380836317
chr4    37904001        37906000        *       0.000818159018032009    0.00289435708711071     26.8115942028986
chr4    38004001        38006000        *       9.43155464039457e-62    7.78461156875486e-60    -27.9492829537117
chr4    38524001        38526000        *       8.31605476255192e-12    1.01130340643253e-10    78.5984848484848
chr4    38558001        38560000        *       0       0       45.1859398879266
chr4    38778001        38780000        *       1.82665682037884e-70    1.75407576984269e-68    35.7338967073113
chr4    39178001        39180000        *       8.02635308048432e-72    7.87924097393466e-70    -26.0664259354788
chr4    39274001        39276000        *       0.0204751240100614      0.0465184836848879      -42.5
chr4    39576001        39578000        *       2.87402493899259e-10    2.95782479639485e-09    -40.1841367873277
chr4    39802001        39804000        *       0       0       -28.6705662778904
chr4    39966001        39968000        *       2.72357075848576e-27    9.11387672737787e-26    34.6080910240202
chr4    40046001        40048000        *       1.68903330473949e-93    2.25619423295273e-91    37.3548477656126
chr4    40058001        40060000        *       1.81518012466038e-08    1.49159911178665e-07    50
chr4    40362001        40364000        *       3.50742421891014e-05    0.000168172277012141    44.3609022556391
chr4    40366001        40368000        *       2.29145812340514e-11    2.66604420343216e-10    51.8686106921401
chr4    40368001        40370000        *       1.28907833343901e-26    4.18440418723749e-25    -49.8920696402994
chr4    40376001        40378000        *       1.46742137051127e-12    1.92611773093939e-11    39.4160583941606
chr4    40382001        40384000        *       6.5875632262779e-11     7.28429777985323e-10    40.3727810650888
chr4    40386001        40388000        *       3.81558589641812e-15    6.29912031736784e-14    29.6723752792256
chr4    40404001        40406000        *       4.24528228669582e-73    4.2416914855591e-71     42.6044066820276
chr4    40406001        40408000        *       3.38282508854101e-36    1.56036395361618e-34    39.2479435957697
chr4    40410001        40412000        *       0.00396932686505707     0.0115944004585752      -27.2508657175837
chr4    40450001        40452000        *       1.17282633193234e-29    4.32539294261211e-28    33.7847222222222
chr4    40452001        40454000        *       2.04783234934318e-06    1.23145755446016e-05    41.3308341143393
chr4    40456001        40458000        *       4.68162932231212e-44    2.67528492427413e-42    47.436221267997
chr4    40458001        40460000        *       1.23189202718316e-65    1.09157385604978e-63    56.5405147000239
chr4    40976001        40978000        *       5.9708258669163e-130    1.26572018390423e-127   -53.2593760487308
chr4    40978001        40980000        *       5.93144013218751e-127   1.21583625523041e-124   -50.4443479820441
chr4    40980001        40982000        *       1.68718718725779e-47    1.0442694095958e-45     -50.8088133069634
chr4    41086001        41088000        *       3.39796153798968e-69    3.19111748940784e-67    29.1398644625717
chr4    41122001        41124000        *       0.000361553380180548    0.0013959235029522      -30
chr4    41450001        41452000        *       2.45105322009815e-44    1.40869620746021e-42    -27.278209048905
chr4    42432001        42434000        *       3.72763262149918e-46    2.23719843928143e-44    25.2515325437725
chr4    42626001        42628000        *       0       0       61.5498161775988
chr4    42672001        42674000        *       0.00413712452917732     0.0120192163988815      -27.9686558167571
chr4    42676001        42678000        *       0.000151405635105217    0.000636815918431114    -51.6666666666667
chr4    42692001        42694000        *       8.37457449963324e-29    2.99365851724403e-27    26.7296752989859
chr4    43260001        43262000        *       5.78425651254789e-14    8.63922286518255e-13    -49.5867768595041
chr4    43370001        43372000        *       7.00454499226301e-33    2.90858204101461e-31    -27.7629269312673
chr4    43534001        43536000        *       1.86879291306142e-55    1.36648864729019e-53    -30.23438804743
chr4    43978001        43980000        *       9.01074871666833e-62    7.44178626471048e-60    35.0880102040816
chr4    44270001        44272000        *       9.25060761599885e-28    3.16853459122617e-26    -39.7350993377483
chr4    44746001        44748000        *       1.29199065359045e-21    3.29046095772551e-20    29.0773532152843
chr4    44764001        44766000        *       2.13850314672937e-64    1.85321837850755e-62    34.4550884803947
